Date,Time,slev_m
08/04/2019,19:00,2.079
08/04/2019,20:00,1.709
08/04/2019,21:00,1.656
08/04/2019,22:00,1.945
08/04/2019,23:00,2.525
09/04/2019,0:00,3.254
09/04/2019,1:00,3.936
09/04/2019,2:00,4.389
09/04/2019,3:00,4.494
09/04/2019,4:00,4.217
09/04/2019,5:00,3.608
09/04/2019,6:00,2.797
09/04/2019,7:00,1.961
09/04/2019,8:00,1.283
09/04/2019,9:00,0.904
09/04/2019,10:00,0.902
09/04/2019,11:00,1.273
09/04/2019,12:00,1.916
09/04/2019,13:00,2.66
09/04/2019,14:00,3.318
09/04/2019,15:00,3.736
09/04/2019,16:00,3.825
09/04/2019,17:00,3.583
09/04/2019,18:00,3.104
09/04/2019,19:00,2.553
09/04/2019,20:00,2.1
09/04/2019,21:00,1.87
09/04/2019,22:00,1.926
09/04/2019,23:00,2.272
10/04/2019,0:00,2.841
10/04/2019,1:00,3.489
10/04/2019,2:00,4.04
10/04/2019,3:00,4.346
10/04/2019,4:00,4.325
10/04/2019,5:00,3.971
10/04/2019,6:00,3.345
10/04/2019,7:00,2.574
10/04/2019,8:00,1.821
10/04/2019,9:00,1.243
10/04/2019,10:00,0.957
10/04/2019,11:00,1.015
10/04/2019,12:00,1.397
10/04/2019,13:00,1.998
10/04/2019,14:00,2.66
10/04/2019,15:00,3.222
10/04/2019,16:00,3.561
10/04/2019,17:00,3.615
10/04/2019,18:00,3.397
10/04/2019,19:00,3
10/04/2019,20:00,2.568
10/04/2019,21:00,2.234
10/04/2019,22:00,2.092
10/04/2019,23:00,2.187
11/04/2019,0:00,2.517
11/04/2019,1:00,3.018
11/04/2019,2:00,3.558
11/04/2019,3:00,3.99
11/04/2019,4:00,4.197
11/04/2019,5:00,4.123
11/04/2019,6:00,3.768
11/04/2019,7:00,3.187
11/04/2019,8:00,2.491
11/04/2019,9:00,1.824
11/04/2019,10:00,1.319
11/04/2019,11:00,1.074
11/04/2019,12:00,1.132
11/04/2019,13:00,1.47
11/04/2019,14:00,1.995
11/04/2019,15:00,2.572
11/04/2019,16:00,3.069
11/04/2019,17:00,3.383
11/04/2019,18:00,3.464
11/04/2019,19:00,3.319
11/04/2019,20:00,3.024
11/04/2019,21:00,2.691
11/04/2019,22:00,2.424
11/04/2019,23:00,2.299
12/04/2019,0:00,2.361
12/04/2019,1:00,2.62
12/04/2019,2:00,3.027
12/04/2019,3:00,3.473
12/04/2019,4:00,3.833
12/04/2019,5:00,4.013
12/04/2019,6:00,3.961
12/04/2019,7:00,3.666
12/04/2019,8:00,3.164
12/04/2019,9:00,2.546
12/04/2019,10:00,1.936
12/04/2019,11:00,1.454
12/04/2019,12:00,1.193
12/04/2019,13:00,1.199
12/04/2019,14:00,1.463
12/04/2019,15:00,1.912
12/04/2019,16:00,2.437
12/04/2019,17:00,2.923
12/04/2019,18:00,3.275
12/04/2019,19:00,3.429
12/04/2019,20:00,3.376
12/04/2019,21:00,3.162
12/04/2019,22:00,2.873
12/04/2019,23:00,2.598
13/04/2019,0:00,2.415
13/04/2019,1:00,2.39
13/04/2019,2:00,2.555
13/04/2019,3:00,2.881
13/04/2019,4:00,3.277
13/04/2019,5:00,3.634
13/04/2019,6:00,3.86
13/04/2019,7:00,3.891
13/04/2019,8:00,3.69
13/04/2019,9:00,3.268
13/04/2019,10:00,2.699
13/04/2019,11:00,2.097
13/04/2019,12:00,1.583
13/04/2019,13:00,1.258
13/04/2019,14:00,1.187
13/04/2019,15:00,1.381
13/04/2019,16:00,1.791
13/04/2019,17:00,2.321
13/04/2019,18:00,2.859
13/04/2019,19:00,3.294
13/04/2019,20:00,3.54
13/04/2019,21:00,3.556
13/04/2019,22:00,3.368
13/04/2019,23:00,3.046
14/04/2019,0:00,2.686
14/04/2019,1:00,2.389
14/04/2019,2:00,2.252
14/04/2019,3:00,2.335
14/04/2019,4:00,2.621
14/04/2019,5:00,3.031
14/04/2019,6:00,3.455
14/04/2019,7:00,3.787
14/04/2019,8:00,3.933
14/04/2019,9:00,3.824
14/04/2019,10:00,3.453
14/04/2019,11:00,2.884
14/04/2019,12:00,2.239
14/04/2019,13:00,1.651
14/04/2019,14:00,1.241
14/04/2019,15:00,1.101
14/04/2019,16:00,1.265
14/04/2019,17:00,1.696
14/04/2019,18:00,2.296
14/04/2019,19:00,2.935
14/04/2019,20:00,3.472
14/04/2019,21:00,3.787
14/04/2019,22:00,3.816
14/04/2019,23:00,3.575
15/04/2019,0:00,3.144
15/04/2019,1:00,2.64
15/04/2019,2:00,2.203
15/04/2019,3:00,1.964
15/04/2019,4:00,2.003
15/04/2019,5:00,2.309
15/04/2019,6:00,2.797
15/04/2019,7:00,3.341
15/04/2019,8:00,3.808
15/04/2019,9:00,4.067
15/04/2019,10:00,4.02
15/04/2019,11:00,3.651
15/04/2019,12:00,3.034
15/04/2019,13:00,2.307
15/04/2019,14:00,1.628
15/04/2019,15:00,1.148
15/04/2019,16:00,0.983
15/04/2019,17:00,1.18
15/04/2019,18:00,1.698
15/04/2019,19:00,2.418
15/04/2019,20:00,3.175
15/04/2019,21:00,3.79
15/04/2019,22:00,4.117
15/04/2019,23:00,4.083
16/04/2019,0:00,3.713
16/04/2019,1:00,3.115
16/04/2019,2:00,2.443
16/04/2019,3:00,1.878
16/04/2019,4:00,1.577
16/04/2019,5:00,1.627
16/04/2019,6:00,2.012
16/04/2019,7:00,2.625
16/04/2019,8:00,3.314
16/04/2019,9:00,3.91
16/04/2019,10:00,4.246
16/04/2019,11:00,4.211
16/04/2019,12:00,3.794
16/04/2019,13:00,3.093
16/04/2019,14:00,2.273
16/04/2019,15:00,1.524
16/04/2019,16:00,1.021
16/04/2019,17:00,0.897
16/04/2019,18:00,1.194
16/04/2019,19:00,1.847
16/04/2019,20:00,2.702
16/04/2019,21:00,3.552
16/04/2019,22:00,4.188
16/04/2019,23:00,4.451
17/04/2019,0:00,4.279
17/04/2019,1:00,3.727
17/04/2019,2:00,2.941
17/04/2019,3:00,2.117
17/04/2019,4:00,1.467
17/04/2019,5:00,1.163
17/04/2019,6:00,1.284
17/04/2019,7:00,1.789
17/04/2019,8:00,2.546
17/04/2019,9:00,3.37
17/04/2019,10:00,4.055
17/04/2019,11:00,4.413
17/04/2019,12:00,4.335
17/04/2019,13:00,3.833
17/04/2019,14:00,3.039
17/04/2019,15:00,2.15
17/04/2019,16:00,1.38
17/04/2019,17:00,0.921
17/04/2019,18:00,0.904
17/04/2019,19:00,1.348
17/04/2019,20:00,2.15
17/04/2019,21:00,3.111
17/04/2019,22:00,3.994
17/04/2019,23:00,4.572
18/04/2019,0:00,4.697
18/04/2019,1:00,4.337
18/04/2019,2:00,3.589
18/04/2019,3:00,2.639
18/04/2019,4:00,1.716
18/04/2019,5:00,1.048
18/04/2019,6:00,0.804
18/04/2019,7:00,1.038
18/04/2019,8:00,1.682
18/04/2019,9:00,2.569
18/04/2019,10:00,3.483
18/04/2019,11:00,4.196
18/04/2019,12:00,4.514
18/04/2019,13:00,4.349
18/04/2019,14:00,3.751
18/04/2019,15:00,2.886
18/04/2019,16:00,1.978
18/04/2019,17:00,1.254
18/04/2019,18:00,0.906
18/04/2019,19:00,1.042
18/04/2019,20:00,1.645
18/04/2019,21:00,2.565
18/04/2019,22:00,3.57
18/04/2019,23:00,4.403
19/04/2019,0:00,4.848
19/04/2019,1:00,4.785
19/04/2019,2:00,4.227
19/04/2019,3:00,3.312
19/04/2019,4:00,2.259
19/04/2019,5:00,1.313
19/04/2019,6:00,0.7
19/04/2019,7:00,0.566
19/04/2019,8:00,0.936
19/04/2019,9:00,1.704
19/04/2019,10:00,2.676
19/04/2019,11:00,3.616
19/04/2019,12:00,4.287
19/04/2019,13:00,4.513
19/04/2019,14:00,4.242
19/04/2019,15:00,3.564
19/04/2019,16:00,2.678
19/04/2019,17:00,1.817
19/04/2019,18:00,1.204
19/04/2019,19:00,1.011
19/04/2019,20:00,1.312
19/04/2019,21:00,2.043
19/04/2019,22:00,3.016
19/04/2019,23:00,3.981
20/04/2019,0:00,4.687
20/04/2019,1:00,4.948
20/04/2019,2:00,4.686
20/04/2019,3:00,3.962
20/04/2019,4:00,2.946
20/04/2019,5:00,1.872
20/04/2019,6:00,0.983
20/04/2019,7:00,0.484
20/04/2019,8:00,0.49
20/04/2019,9:00,0.985
20/04/2019,10:00,1.836
20/04/2019,11:00,2.829
20/04/2019,12:00,3.721
20/04/2019,13:00,4.292
20/04/2019,14:00,4.398
20/04/2019,15:00,4.03
20/04/2019,16:00,3.318
20/04/2019,17:00,2.473
20/04/2019,18:00,1.721
20/04/2019,19:00,1.263
20/04/2019,20:00,1.239
20/04/2019,21:00,1.677
20/04/2019,22:00,2.473
20/04/2019,23:00,3.418
21/04/2019,0:00,4.263
21/04/2019,1:00,4.788
21/04/2019,2:00,4.85
21/04/2019,3:00,4.421
21/04/2019,4:00,3.594
21/04/2019,5:00,2.56
21/04/2019,6:00,1.548
21/04/2019,7:00,0.781
21/04/2019,8:00,0.432
21/04/2019,9:00,0.574
21/04/2019,10:00,1.159
21/04/2019,11:00,2.032
21/04/2019,12:00,2.975
21/04/2019,13:00,3.761
21/04/2019,14:00,4.197
21/04/2019,15:00,4.185
21/04/2019,16:00,3.759
21/04/2019,17:00,3.07
21/04/2019,18:00,2.325
21/04/2019,19:00,1.725
21/04/2019,20:00,1.436
21/04/2019,21:00,1.556
21/04/2019,22:00,2.074
21/04/2019,23:00,2.859
22/04/2019,0:00,3.698
22/04/2019,1:00,4.37
22/04/2019,2:00,4.698
22/04/2019,3:00,4.588
22/04/2019,4:00,4.049
22/04/2019,5:00,3.199
22/04/2019,6:00,2.227
22/04/2019,7:00,1.342
22/04/2019,8:00,0.733
22/04/2019,9:00,0.534
22/04/2019,10:00,0.782
22/04/2019,11:00,1.402
22/04/2019,12:00,2.232
22/04/2019,13:00,3.068
22/04/2019,14:00,3.711
22/04/2019,15:00,4.011
22/04/2019,16:00,3.913
22/04/2019,17:00,3.483
22/04/2019,18:00,2.875
22/04/2019,19:00,2.271
22/04/2019,20:00,1.835
22/04/2019,21:00,1.693
22/04/2019,22:00,1.906
22/04/2019,23:00,2.435
23/04/2019,0:00,3.138
23/04/2019,1:00,3.821
23/04/2019,2:00,4.304
23/04/2019,3:00,4.458
23/04/2019,4:00,4.229
23/04/2019,5:00,3.654
23/04/2019,6:00,2.854
23/04/2019,7:00,2.001
23/04/2019,8:00,1.275
23/04/2019,9:00,0.826
23/04/2019,10:00,0.749
23/04/2019,11:00,1.052
23/04/2019,12:00,1.647
23/04/2019,13:00,2.382
23/04/2019,14:00,3.079
23/04/2019,15:00,3.578
23/04/2019,16:00,3.771
23/04/2019,17:00,3.638
23/04/2019,18:00,3.259
23/04/2019,19:00,2.77
23/04/2019,20:00,2.316
23/04/2019,21:00,2.022
23/04/2019,22:00,1.98
23/04/2019,23:00,2.223
24/04/2019,0:00,2.7
24/04/2019,1:00,3.276
24/04/2019,2:00,3.79
24/04/2019,3:00,4.106
24/04/2019,4:00,4.137
24/04/2019,5:00,3.857
24/04/2019,6:00,3.312
24/04/2019,7:00,2.613
24/04/2019,8:00,1.906
24/04/2019,9:00,1.335
24/04/2019,10:00,1.016
24/04/2019,11:00,1.012
24/04/2019,12:00,1.316
24/04/2019,13:00,1.84
24/04/2019,14:00,2.452
24/04/2019,15:00,3.012
24/04/2019,16:00,3.397
24/04/2019,17:00,3.533
24/04/2019,18:00,3.419
24/04/2019,19:00,3.126
24/04/2019,20:00,2.764
24/04/2019,21:00,2.437
24/04/2019,22:00,2.237
24/04/2019,23:00,2.234
25/04/2019,0:00,2.451
25/04/2019,1:00,2.835
25/04/2019,2:00,3.273
25/04/2019,3:00,3.64
25/04/2019,4:00,3.841
25/04/2019,5:00,3.815
25/04/2019,6:00,3.545
25/04/2019,7:00,3.075
25/04/2019,8:00,2.496
25/04/2019,9:00,1.928
25/04/2019,10:00,1.481
25/04/2019,11:00,1.243
25/04/2019,12:00,1.261
25/04/2019,13:00,1.522
25/04/2019,14:00,1.953
25/04/2019,15:00,2.45
25/04/2019,16:00,2.906
25/04/2019,17:00,3.227
25/04/2019,18:00,3.358
25/04/2019,19:00,3.298
25/04/2019,20:00,3.099
25/04/2019,21:00,2.836
25/04/2019,22:00,2.585
25/04/2019,23:00,2.417
26/04/2019,0:00,2.399
26/04/2019,1:00,2.552
26/04/2019,2:00,2.836
26/04/2019,3:00,3.159
26/04/2019,4:00,3.431
26/04/2019,5:00,3.58
26/04/2019,6:00,3.556
26/04/2019,7:00,3.339
26/04/2019,8:00,2.959
26/04/2019,9:00,2.49
26/04/2019,10:00,2.025
26/04/2019,11:00,1.653
26/04/2019,12:00,1.446
26/04/2019,13:00,1.446
26/04/2019,14:00,1.647
26/04/2019,15:00,1.996
26/04/2019,16:00,2.415
26/04/2019,17:00,2.818
26/04/2019,18:00,3.129
26/04/2019,19:00,3.29
26/04/2019,20:00,3.29
26/04/2019,21:00,3.156
26/04/2019,22:00,2.939
26/04/2019,23:00,2.699
27/04/2019,0:00,2.509
27/04/2019,1:00,2.44
27/04/2019,2:00,2.523
27/04/2019,3:00,2.729
27/04/2019,4:00,2.987
27/04/2019,5:00,3.226
27/04/2019,6:00,3.382
27/04/2019,7:00,3.401
27/04/2019,8:00,3.251
27/04/2019,9:00,2.948
27/04/2019,10:00,2.552
27/04/2019,11:00,2.141
27/04/2019,12:00,1.794
27/04/2019,13:00,1.58
27/04/2019,14:00,1.548
27/04/2019,15:00,1.703
27/04/2019,16:00,2.009
27/04/2019,17:00,2.404
27/04/2019,18:00,2.811
27/04/2019,19:00,3.147
27/04/2019,20:00,3.344
27/04/2019,21:00,3.375
27/04/2019,22:00,3.251
27/04/2019,23:00,3.014
28/04/2019,0:00,2.727
28/04/2019,1:00,2.478
28/04/2019,2:00,2.352
28/04/2019,3:00,2.388
28/04/2019,4:00,2.563
28/04/2019,5:00,2.816
28/04/2019,6:00,3.08
28/04/2019,7:00,3.285
28/04/2019,8:00,3.361
28/04/2019,9:00,3.262
28/04/2019,10:00,2.998
28/04/2019,11:00,2.625
28/04/2019,12:00,2.218
28/04/2019,13:00,1.859
28/04/2019,14:00,1.625
28/04/2019,15:00,1.576
28/04/2019,16:00,1.727
28/04/2019,17:00,2.048
28/04/2019,18:00,2.476
28/04/2019,19:00,2.923
28/04/2019,20:00,3.291
28/04/2019,21:00,3.497
28/04/2019,22:00,3.504
28/04/2019,23:00,3.322
29/04/2019,0:00,3.003
29/04/2019,1:00,2.633
29/04/2019,2:00,2.32
29/04/2019,3:00,2.16
29/04/2019,4:00,2.195
29/04/2019,5:00,2.397
29/04/2019,6:00,2.704
29/04/2019,7:00,3.035
29/04/2019,8:00,3.302
29/04/2019,9:00,3.418
29/04/2019,10:00,3.332
29/04/2019,11:00,3.055
29/04/2019,12:00,2.654
29/04/2019,13:00,2.214
29/04/2019,14:00,1.83
29/04/2019,15:00,1.594
29/04/2019,16:00,1.57
29/04/2019,17:00,1.775
29/04/2019,18:00,2.168
29/04/2019,19:00,2.668
29/04/2019,20:00,3.162
29/04/2019,21:00,3.535
29/04/2019,22:00,3.695
29/04/2019,23:00,3.609
30/04/2019,0:00,3.308
30/04/2019,1:00,2.87
30/04/2019,2:00,2.409
30/04/2019,3:00,2.055
30/04/2019,4:00,1.909
30/04/2019,5:00,2
30/04/2019,6:00,2.287
30/04/2019,7:00,2.688
30/04/2019,8:00,3.103
30/04/2019,9:00,3.419
30/04/2019,10:00,3.536
30/04/2019,11:00,3.409
30/04/2019,12:00,3.069
30/04/2019,13:00,2.602
30/04/2019,14:00,2.116
30/04/2019,15:00,1.723
30/04/2019,16:00,1.524
30/04/2019,17:00,1.583
30/04/2019,18:00,1.899
30/04/2019,19:00,2.403
30/04/2019,20:00,2.982
30/04/2019,21:00,3.498
30/04/2019,22:00,3.821
30/04/2019,23:00,3.866
01/05/2019,0:00,3.627
01/05/2019,1:00,3.167
01/05/2019,2:00,2.602
01/05/2019,3:00,2.075
01/05/2019,4:00,1.728
01/05/2019,5:00,1.653
01/05/2019,6:00,1.856
01/05/2019,7:00,2.269
01/05/2019,8:00,2.783
01/05/2019,9:00,3.27
01/05/2019,10:00,3.598
01/05/2019,11:00,3.664
01/05/2019,12:00,3.445
01/05/2019,13:00,3.005
01/05/2019,14:00,2.461
01/05/2019,15:00,1.944
01/05/2019,16:00,1.581
01/05/2019,17:00,1.474
01/05/2019,18:00,1.671
01/05/2019,19:00,2.134
01/05/2019,20:00,2.756
01/05/2019,21:00,3.387
01/05/2019,22:00,3.869
01/05/2019,23:00,4.075
02/05/2019,0:00,3.945
02/05/2019,1:00,3.512
02/05/2019,2:00,2.886
02/05/2019,3:00,2.217
02/05/2019,4:00,1.673
02/05/2019,5:00,1.391
02/05/2019,6:00,1.441
02/05/2019,7:00,1.797
02/05/2019,8:00,2.355
02/05/2019,9:00,2.974
02/05/2019,10:00,3.499
02/05/2019,11:00,3.787
02/05/2019,12:00,3.753
02/05/2019,13:00,3.407
02/05/2019,14:00,2.856
02/05/2019,15:00,2.25
02/05/2019,16:00,1.741
02/05/2019,17:00,1.461
02/05/2019,18:00,1.499
02/05/2019,19:00,1.868
02/05/2019,20:00,2.483
02/05/2019,21:00,3.194
02/05/2019,22:00,3.822
02/05/2019,23:00,4.204
03/05/2019,0:00,4.231
03/05/2019,1:00,3.887
03/05/2019,2:00,3.254
03/05/2019,3:00,2.485
03/05/2019,4:00,1.762
03/05/2019,5:00,1.258
03/05/2019,6:00,1.096
03/05/2019,7:00,1.311
03/05/2019,8:00,1.836
03/05/2019,9:00,2.53
03/05/2019,10:00,3.221
03/05/2019,11:00,3.736
03/05/2019,12:00,3.935
03/05/2019,13:00,3.765
03/05/2019,14:00,3.284
03/05/2019,15:00,2.642
03/05/2019,16:00,2.016
03/05/2019,17:00,1.567
03/05/2019,18:00,1.419
03/05/2019,19:00,1.635
03/05/2019,20:00,2.178
03/05/2019,21:00,2.916
03/05/2019,22:00,3.659
03/05/2019,23:00,4.215
04/05/2019,0:00,4.434
04/05/2019,1:00,4.245
04/05/2019,2:00,3.681
04/05/2019,3:00,2.875
04/05/2019,4:00,2.015
04/05/2019,5:00,1.297
04/05/2019,6:00,0.888
04/05/2019,7:00,0.885
04/05/2019,8:00,1.28
04/05/2019,9:00,1.963
04/05/2019,10:00,2.759
04/05/2019,11:00,3.472
04/05/2019,12:00,3.925
04/05/2019,13:00,4
04/05/2019,14:00,3.686
04/05/2019,15:00,3.092
04/05/2019,16:00,2.403
04/05/2019,17:00,1.811
04/05/2019,18:00,1.472
04/05/2019,19:00,1.489
04/05/2019,20:00,1.884
04/05/2019,21:00,2.569
04/05/2019,22:00,3.37
04/05/2019,23:00,4.075
05/05/2019,0:00,4.498
05/05/2019,1:00,4.517
05/05/2019,2:00,4.108
05/05/2019,3:00,3.356
05/05/2019,4:00,2.43
05/05/2019,5:00,1.542
05/05/2019,6:00,0.889
05/05/2019,7:00,0.616
05/05/2019,8:00,0.784
05/05/2019,9:00,1.343
05/05/2019,10:00,2.147
05/05/2019,11:00,2.991
05/05/2019,12:00,3.672
05/05/2019,13:00,4.024
05/05/2019,14:00,3.962
05/05/2019,15:00,3.526
05/05/2019,16:00,2.866
05/05/2019,17:00,2.189
05/05/2019,18:00,1.683
05/05/2019,19:00,1.487
05/05/2019,20:00,1.671
05/05/2019,21:00,2.212
05/05/2019,22:00,2.98
05/05/2019,23:00,3.773
06/05/2019,0:00,4.377
06/05/2019,1:00,4.628
06/05/2019,2:00,4.445
06/05/2019,3:00,3.85
06/05/2019,4:00,2.966
06/05/2019,5:00,1.991
06/05/2019,6:00,1.139
06/05/2019,7:00,0.593
06/05/2019,8:00,0.471
06/05/2019,9:00,0.796
06/05/2019,10:00,1.479
06/05/2019,11:00,2.345
06/05/2019,12:00,3.179
06/05/2019,13:00,3.783
06/05/2019,14:00,4.015
06/05/2019,15:00,3.833
06/05/2019,16:00,3.32
06/05/2019,17:00,2.655
06/05/2019,18:00,2.044
06/05/2019,19:00,1.659
06/05/2019,20:00,1.608
06/05/2019,21:00,1.927
06/05/2019,22:00,2.557
06/05/2019,23:00,3.339
07/05/2019,0:00,4.059
07/05/2019,1:00,4.521
07/05/2019,2:00,4.598
07/05/2019,3:00,4.247
07/05/2019,4:00,3.526
07/05/2019,5:00,2.585
07/05/2019,6:00,1.629
07/05/2019,7:00,0.861
07/05/2019,8:00,0.443
07/05/2019,9:00,0.46
07/05/2019,10:00,0.9
07/05/2019,11:00,1.649
07/05/2019,12:00,2.515
07/05/2019,13:00,3.288
07/05/2019,14:00,3.788
07/05/2019,15:00,3.91
07/05/2019,16:00,3.649
07/05/2019,17:00,3.117
07/05/2019,18:00,2.503
07/05/2019,19:00,1.994
07/05/2019,20:00,1.733
07/05/2019,21:00,1.799
07/05/2019,22:00,2.201
07/05/2019,23:00,2.852
08/05/2019,0:00,3.582
08/05/2019,1:00,4.189
08/05/2019,2:00,4.506
08/05/2019,3:00,4.439
08/05/2019,4:00,3.98
08/05/2019,5:00,3.207
08/05/2019,6:00,2.28
08/05/2019,7:00,1.395
08/05/2019,8:00,0.736
08/05/2019,9:00,0.438
08/05/2019,10:00,0.556
08/05/2019,11:00,1.056
08/05/2019,12:00,1.807
08/05/2019,13:00,2.621
08/05/2019,14:00,3.303
08/05/2019,15:00,3.705
08/05/2019,16:00,3.749
08/05/2019,17:00,3.463
08/05/2019,18:00,2.969
08/05/2019,19:00,2.44
08/05/2019,20:00,2.038
08/05/2019,21:00,1.874
08/05/2019,22:00,2.005
08/05/2019,23:00,2.424
09/05/2019,0:00,3.036
09/05/2019,1:00,3.674
09/05/2019,2:00,4.161
09/05/2019,3:00,4.361
09/05/2019,4:00,4.209
09/05/2019,5:00,3.713
09/05/2019,6:00,2.958
09/05/2019,7:00,2.097
09/05/2019,8:00,1.309
09/05/2019,9:00,0.756
09/05/2019,10:00,0.545
09/05/2019,11:00,0.713
09/05/2019,12:00,1.214
09/05/2019,13:00,1.919
09/05/2019,14:00,2.651
09/05/2019,15:00,3.245
09/05/2019,16:00,3.577
09/05/2019,17:00,3.594
09/05/2019,18:00,3.333
09/05/2019,19:00,2.91
09/05/2019,20:00,2.471
09/05/2019,21:00,2.146
09/05/2019,22:00,2.027
09/05/2019,23:00,2.163
10/05/2019,0:00,2.542
10/05/2019,1:00,3.076
10/05/2019,2:00,3.614
10/05/2019,3:00,4.006
10/05/2019,4:00,4.142
10/05/2019,5:00,3.973
10/05/2019,6:00,3.507
10/05/2019,7:00,2.821
10/05/2019,8:00,2.052
10/05/2019,9:00,1.359
10/05/2019,10:00,0.881
10/05/2019,11:00,0.711
10/05/2019,12:00,0.878
10/05/2019,13:00,1.336
10/05/2019,14:00,1.97
10/05/2019,15:00,2.626
10/05/2019,16:00,3.16
10/05/2019,17:00,3.469
10/05/2019,18:00,3.507
10/05/2019,19:00,3.303
10/05/2019,20:00,2.952
10/05/2019,21:00,2.572
10/05/2019,22:00,2.271
10/05/2019,23:00,2.135
11/05/2019,0:00,2.218
11/05/2019,1:00,2.522
11/05/2019,2:00,2.969
11/05/2019,3:00,3.429
11/05/2019,4:00,3.776
11/05/2019,5:00,3.913
11/05/2019,6:00,3.79
11/05/2019,7:00,3.401
11/05/2019,8:00,2.806
11/05/2019,9:00,2.125
11/05/2019,10:00,1.5
11/05/2019,11:00,1.056
11/05/2019,12:00,0.88
11/05/2019,13:00,1.008
11/05/2019,14:00,1.407
11/05/2019,15:00,1.978
11/05/2019,16:00,2.59
11/05/2019,17:00,3.113
11/05/2019,18:00,3.446
11/05/2019,19:00,3.534
11/05/2019,20:00,3.387
11/05/2019,21:00,3.075
11/05/2019,22:00,2.696
11/05/2019,23:00,2.354
12/05/2019,0:00,2.143
12/05/2019,1:00,2.139
12/05/2019,2:00,2.358
12/05/2019,3:00,2.738
12/05/2019,4:00,3.167
12/05/2019,5:00,3.529
12/05/2019,6:00,3.728
12/05/2019,7:00,3.694
12/05/2019,8:00,3.403
12/05/2019,9:00,2.894
12/05/2019,10:00,2.275
12/05/2019,11:00,1.677
12/05/2019,12:00,1.223
12/05/2019,13:00,1.01
12/05/2019,14:00,1.087
12/05/2019,15:00,1.44
12/05/2019,16:00,1.986
12/05/2019,17:00,2.604
12/05/2019,18:00,3.163
12/05/2019,19:00,3.548
12/05/2019,20:00,3.685
12/05/2019,21:00,3.562
12/05/2019,22:00,3.231
12/05/2019,23:00,2.786
13/05/2019,0:00,2.343
13/05/2019,1:00,2.022
13/05/2019,2:00,1.921
13/05/2019,3:00,2.074
13/05/2019,4:00,2.43
13/05/2019,5:00,2.885
13/05/2019,6:00,3.319
13/05/2019,7:00,3.621
13/05/2019,8:00,3.696
13/05/2019,9:00,3.494
13/05/2019,10:00,3.044
13/05/2019,11:00,2.447
13/05/2019,12:00,1.835
13/05/2019,13:00,1.343
13/05/2019,14:00,1.084
13/05/2019,15:00,1.128
13/05/2019,16:00,1.474
13/05/2019,17:00,2.047
13/05/2019,18:00,2.719
13/05/2019,19:00,3.343
13/05/2019,20:00,3.78
13/05/2019,21:00,3.933
13/05/2019,22:00,3.776
13/05/2019,23:00,3.358
14/05/2019,0:00,2.788
14/05/2019,1:00,2.208
14/05/2019,2:00,1.769
14/05/2019,3:00,1.593
14/05/2019,4:00,1.721
14/05/2019,5:00,2.105
14/05/2019,6:00,2.637
14/05/2019,7:00,3.183
14/05/2019,8:00,3.606
14/05/2019,9:00,3.779
14/05/2019,10:00,3.637
14/05/2019,11:00,3.205
14/05/2019,12:00,2.589
14/05/2019,13:00,1.937
14/05/2019,14:00,1.4
14/05/2019,15:00,1.113
14/05/2019,16:00,1.164
14/05/2019,17:00,1.555
14/05/2019,18:00,2.201
14/05/2019,19:00,2.955
14/05/2019,20:00,3.643
14/05/2019,21:00,4.1
14/05/2019,22:00,4.214
14/05/2019,23:00,3.958
15/05/2019,0:00,3.398
15/05/2019,1:00,2.67
15/05/2019,2:00,1.95
15/05/2019,3:00,1.418
15/05/2019,4:00,1.207
15/05/2019,5:00,1.362
15/05/2019,6:00,1.824
15/05/2019,7:00,2.469
15/05/2019,8:00,3.142
15/05/2019,9:00,3.673
15/05/2019,10:00,3.911
15/05/2019,11:00,3.784
15/05/2019,12:00,3.328
15/05/2019,13:00,2.667
15/05/2019,14:00,1.967
15/05/2019,15:00,1.403
15/05/2019,16:00,1.128
15/05/2019,17:00,1.235
15/05/2019,18:00,1.716
15/05/2019,19:00,2.461
15/05/2019,20:00,3.294
15/05/2019,21:00,4.013
15/05/2019,22:00,4.436
15/05/2019,23:00,4.449
16/05/2019,0:00,4.042
16/05/2019,1:00,3.313
16/05/2019,2:00,2.431
16/05/2019,3:00,1.602
16/05/2019,4:00,1.025
16/05/2019,5:00,0.836
16/05/2019,6:00,1.066
16/05/2019,7:00,1.639
16/05/2019,8:00,2.411
16/05/2019,9:00,3.196
16/05/2019,10:00,3.795
16/05/2019,11:00,4.048
16/05/2019,12:00,3.89
16/05/2019,13:00,3.38
16/05/2019,14:00,2.665
16/05/2019,15:00,1.934
16/05/2019,16:00,1.38
16/05/2019,17:00,1.165
16/05/2019,18:00,1.37
16/05/2019,19:00,1.964
16/05/2019,20:00,2.803
16/05/2019,21:00,3.681
16/05/2019,22:00,4.376
16/05/2019,23:00,4.704
17/05/2019,0:00,4.567
17/05/2019,1:00,3.988
17/05/2019,2:00,3.099
17/05/2019,3:00,2.101
17/05/2019,4:00,1.221
17/05/2019,5:00,0.662
17/05/2019,6:00,0.547
17/05/2019,7:00,0.888
17/05/2019,8:00,1.585
17/05/2019,9:00,2.466
17/05/2019,10:00,3.32
17/05/2019,11:00,3.933
17/05/2019,12:00,4.147
17/05/2019,13:00,3.921
17/05/2019,14:00,3.344
17/05/2019,15:00,2.59
